State,Year,Quarter,Districts,Transaction_count,Transaction_amount
uttar-pradesh,2022,2,ghaziabad,37739024,591834.36
uttar-pradesh,2022,2,meerut,22419976,383997.67
uttar-pradesh,2022,2,prayagraj,20833684,342677.71
uttar-pradesh,2022,2,kanpur nagar,18142630,326790.94
uttar-pradesh,2022,2,agra,17306092,318266.12
uttar-pradesh,2022,2,varanasi,16290241,291055.86
uttar-pradesh,2022,2,gorakhpur,14066992,286914.35
uttar-pradesh,2022,2,aligarh,11491914,204983.59
uttar-pradesh,2022,3,lucknow,103532277,1502910.38
uttar-pradesh,2022,3,gautam buddha nagar,87799548,1002381.59
uttar-pradesh,2022,3,varanasi,42895237,649678.17
uttar-pradesh,2022,3,ghaziabad,41898334,628046.03
uttar-pradesh,2022,3,agra,26751663,431287.86
uttar-pradesh,2022,3,kanpur nagar,26593070,428550.18
uttar-pradesh,2022,3,meerut,25631216,403283.7
uttar-pradesh,2022,3,prayagraj,21085656,303857.13
uttar-pradesh,2022,3,moradabad,15532268,264746.3
uttar-pradesh,2022,3,aligarh,14106419,226852.86
uttar-pradesh,2022,4,lucknow,142292419,2141390.0
uttar-pradesh,2022,4,gautam buddha nagar,90864471,1041624.79
uttar-pradesh,2022,4,ghaziabad,48195051,733335.45
uttar-pradesh,2022,4,varanasi,38410576,616792.83
uttar-pradesh,2022,4,kanpur nagar,34663083,574235.79
uttar-pradesh,2022,4,meerut,30761564,490444.47
uttar-pradesh,2022,4,agra,27454413,469463.95
uttar-pradesh,2022,4,prayagraj,27038499,407379.24
uttar-pradesh,2022,4,bijnor,19251587,309946.15
uttar-pradesh,2022,4,aligarh,18387697,305296.13
uttar-pradesh,2023,1,gautam buddha nagar,130607154,1359799.06
uttar-pradesh,2023,1,ghaziabad,66936417,980381.73
uttar-pradesh,2023,1,lucknow,65525552,878409.8
uttar-pradesh,2023,1,prayagraj,35080059,499983.77
uttar-pradesh,2023,1,agra,30391351,524338.2
uttar-pradesh,2023,1,kanpur nagar,28577522,478225.72
uttar-pradesh,2023,1,varanasi,27637995,453889.36
uttar-pradesh,2023,1,meerut,25600912,445144.85
uttar-pradesh,2023,1,gorakhpur,22422173,415471.44
uttar-pradesh,2023,1,mathura,22349552,356632.89
uttar-pradesh,2023,2,gautam buddha nagar,157681545,1509482.18
uttar-pradesh,2023,2,ghaziabad,79274230,1069629.36
uttar-pradesh,2023,2,lucknow,75332865,967425.52
uttar-pradesh,2023,2,prayagraj,41130090,556193.65
uttar-pradesh,2023,2,agra,36064514,575181.88
uttar-pradesh,2023,2,kanpur nagar,33104317,521682.73
uttar-pradesh,2023,2,varanasi,32929066,516530.36
uttar-pradesh,2023,2,meerut,30318321,484224.47
uttar-pradesh,2023,2,gorakhpur,28202448,483974.28
uttar-pradesh,2023,2,mathura,27350787,405779.38
uttar-pradesh,2023,3,gautam buddha nagar,180450033,1649108.83
uttar-pradesh,2023,3,ghaziabad,90310474,1146858.53
uttar-pradesh,2023,3,lucknow,86168998,1034573.46
uttar-pradesh,2023,3,prayagraj,46007458,551691.69
uttar-pradesh,2023,3,agra,41540299,607245.49
uttar-pradesh,2023,3,varanasi,36947014,519452.08
uttar-pradesh,2023,3,kanpur nagar,36784059,541291.77
uttar-pradesh,2023,3,meerut,34303179,511581.29
uttar-pradesh,2023,3,mathura,32732371,441805.37
uttar-pradesh,2023,3,gorakhpur,29832994,472793.53
uttar-pradesh,2023,4,gautam buddha nagar,192419424,1803065.01
uttar-pradesh,2023,4,ghaziabad,99630622,1298467.41
uttar-pradesh,2023,4,lucknow,94286078,1164326.2
uttar-pradesh,2023,4,prayagraj,52219466,661031.96
uttar-pradesh,2023,4,agra,47863910,736371.52
uttar-pradesh,2023,4,varanasi,41191261,610444.59
uttar-pradesh,2023,4,kanpur nagar,40739887,630272.81
uttar-pradesh,2023,4,meerut,39690199,619314.75
uttar-pradesh,2023,4,mathura,36556146,523045.95
uttar-pradesh,2023,4,gorakhpur,35512032,566207.39
uttar-pradesh,2024,1,gautam buddha nagar,214720949,1941543.42
uttar-pradesh,2024,1,ghaziabad,109758298,1379860.72
uttar-pradesh,2024,1,lucknow,98984929,1205734.47
uttar-pradesh,2024,1,prayagraj,59468623,739557.37
uttar-pradesh,2024,1,agra,55419961,810387.29
uttar-pradesh,2024,1,varanasi,45777703,657101.12
uttar-pradesh,2024,1,meerut,44767366,684156.02
uttar-pradesh,2024,1,kanpur nagar,44194366,656962.23
uttar-pradesh,2024,1,mathura,43428644,584578.15
uttar-pradesh,2024,1,aligarh,41188747,570316.41
uttar-pradesh,2024,2,gautam buddha nagar,265595986,2165941.48
uttar-pradesh,2024,2,ghaziabad,134489423,1517844.88
uttar-pradesh,2024,2,lucknow,114911286,1301632.7
uttar-pradesh,2024,2,prayagraj,68889466,799358.36
uttar-pradesh,2024,2,agra,64970242,875266.95
uttar-pradesh,2024,2,varanasi,53609943,720455.58
uttar-pradesh,2024,2,meerut,53321480,735544.12
uttar-pradesh,2024,2,kanpur nagar,51693571,710930.71
uttar-pradesh,2024,2,mathura,50353355,639877.82
uttar-pradesh,2024,2,aligarh,48000025,611962.52
uttarakhand,2018,1,dehradun,329459,5128.88
uttarakhand,2018,1,udham singh nagar,319290,2735.4
uttarakhand,2018,1,haridwar,308588,3946.04
uttarakhand,2018,1,nainital,106949,1166.99
uttarakhand,2018,1,pauri garhwal,49412,586.26
uttarakhand,2018,1,tehri garhwal,28306,412.8
uttarakhand,2018,1,almora,26086,249.66
uttarakhand,2018,1,pithoragarh,18593,191.29
uttarakhand,2018,1,chamoli,15936,199.32
uttarakhand,2018,1,uttarkashi,12342,158.99
uttarakhand,2018,2,dehradun,464526,9086.34
uttarakhand,2018,2,haridwar,408449,6538.41
uttarakhand,2018,2,udham singh nagar,396961,4600.65
uttarakhand,2018,2,nainital,143993,2217.34
uttarakhand,2018,2,pauri garhwal,87569,1164.28
uttarakhand,2018,2,tehri garhwal,44916,799.25
uttarakhand,2018,2,almora,39584,505.36
uttarakhand,2018,2,pithoragarh,31473,516.26
uttarakhand,2018,2,chamoli,23109,379.28
uttarakhand,2018,2,uttarkashi,17994,315.85
uttarakhand,2018,3,udham singh nagar,635903,7508.99
uttarakhand,2018,3,dehradun,580817,12335.02
uttarakhand,2018,3,haridwar,516553,9048.28
uttarakhand,2018,3,nainital,164989,2725.29
uttarakhand,2018,3,pauri garhwal,88372,1394.62
uttarakhand,2018,3,almora,50491,736.32
uttarakhand,2018,3,tehri garhwal,49076,978.22
uttarakhand,2018,3,pithoragarh,37382,665.93
uttarakhand,2018,3,chamoli,28392,576.07
uttarakhand,2018,3,uttarkashi,22900,447.63
uttarakhand,2018,4,dehradun,839564,18669.28
uttarakhand,2018,4,udham singh nagar,817760,10633.28
uttarakhand,2018,4,haridwar,780667,13618.63
uttarakhand,2018,4,nainital,262453,4344.44
uttarakhand,2018,4,pauri garhwal,124351,2173.3
uttarakhand,2018,4,tehri garhwal,72394,1577.61
uttarakhand,2018,4,almora,71874,1178.21
uttarakhand,2018,4,pithoragarh,54756,1209.24
uttarakhand,2018,4,chamoli,44084,937.13
uttarakhand,2018,4,uttarkashi,32970,747.89
uttarakhand,2019,1,udham singh nagar,1872126,14892.17
uttarakhand,2019,1,haridwar,1412730,17441.27
uttarakhand,2019,1,dehradun,1291566,23537.09
uttarakhand,2019,1,nainital,366310,5288.93
uttarakhand,2019,1,pauri garhwal,154873,2591.34
uttarakhand,2019,1,tehri garhwal,92784,1885.32
uttarakhand,2019,1,almora,84510,1331.43
uttarakhand,2019,1,pithoragarh,67059,1267.82
uttarakhand,2019,1,chamoli,57245,1098.97
uttarakhand,2019,1,uttarkashi,43500,857.93
uttarakhand,2019,2,dehradun,1628356,31496.36
uttarakhand,2019,2,haridwar,1109390,19933.31
uttarakhand,2019,2,udham singh nagar,964467,13785.82
uttarakhand,2019,2,nainital,347099,6410.75
uttarakhand,2019,2,pauri garhwal,201286,3309.42
uttarakhand,2019,2,tehri garhwal,125918,2626.78
uttarakhand,2019,2,almora,110119,1695.88
uttarakhand,2019,2,pithoragarh,81162,1587.72
uttarakhand,2019,2,chamoli,71211,1461.35
uttarakhand,2019,2,uttarkashi,52899,1163.26
uttarakhand,2019,3,dehradun,2163047,37877.62
uttarakhand,2019,3,haridwar,1408219,23508.09
uttarakhand,2019,3,udham singh nagar,881091,14488.54
uttarakhand,2019,3,nainital,410561,7035.65
uttarakhand,2019,3,pauri garhwal,206617,3371.06
uttarakhand,2019,3,tehri garhwal,139167,2687.4
uttarakhand,2019,3,almora,110098,1633.41
uttarakhand,2019,3,pithoragarh,93746,1579.38
uttarakhand,2019,3,chamoli,88665,1594.42
uttarakhand,2019,3,uttarkashi,68144,1264.69
uttarakhand,2019,4,dehradun,3069497,49943.4
uttarakhand,2019,4,haridwar,1661936,29122.68
uttarakhand,2019,4,udham singh nagar,1067254,18479.13
uttarakhand,2019,4,nainital,510868,9386.07
uttarakhand,2019,4,pauri garhwal,260210,4381.17
uttarakhand,2019,4,tehri garhwal,175937,3315.59
uttarakhand,2019,4,almora,147270,2265.49
uttarakhand,2019,4,pithoragarh,112708,2007.82
uttarakhand,2019,4,chamoli,104404,2079.06
uttarakhand,2019,4,uttarkashi,82965,1741.41
uttarakhand,2020,1,dehradun,4292172,78555.78
uttarakhand,2020,1,haridwar,1746548,28296.82
uttarakhand,2020,1,udham singh nagar,1320641,24620.32
uttarakhand,2020,1,nainital,591916,10124.2
uttarakhand,2020,1,pauri garhwal,265239,4289.56
uttarakhand,2020,1,tehri garhwal,200636,3654.28
uttarakhand,2020,1,almora,158941,2625.17
uttarakhand,2020,1,pithoragarh,132585,2315.55
uttarakhand,2020,1,chamoli,122706,2119.09
uttarakhand,2020,1,uttarkashi,96469,1762.56
uttarakhand,2020,2,dehradun,3619286,72045.62
uttarakhand,2020,2,haridwar,1633204,27178.31
uttarakhand,2020,2,udham singh nagar,1430868,26050.48
uttarakhand,2020,2,nainital,661723,10753.0
uttarakhand,2020,2,pauri garhwal,337679,4884.75
uttarakhand,2020,2,tehri garhwal,274627,4100.98
uttarakhand,2020,2,almora,256356,3333.6
uttarakhand,2020,2,pithoragarh,193141,3098.69
uttarakhand,2020,2,chamoli,180349,2744.2
uttarakhand,2020,2,uttarkashi,143866,2411.32
uttarakhand,2020,3,dehradun,4899672,96824.45
uttarakhand,2020,3,haridwar,2251448,40708.27
uttarakhand,2020,3,udham singh nagar,1570042,29309.54
uttarakhand,2020,3,nainital,984746,19184.88
uttarakhand,2020,3,pauri garhwal,441783,7341.36
uttarakhand,2020,3,tehri garhwal,351867,5952.55
uttarakhand,2020,3,almora,319939,4535.71
uttarakhand,2020,3,pithoragarh,237817,4213.03
uttarakhand,2020,3,chamoli,219226,3881.51
uttarakhand,2020,3,uttarkashi,166514,3180.56
uttarakhand,2020,4,dehradun,7225475,128780.01
uttarakhand,2020,4,haridwar,3321783,60859.8
uttarakhand,2020,4,udham singh nagar,2363335,45140.38
uttarakhand,2020,4,nainital,1517073,29227.13
uttarakhand,2020,4,pauri garhwal,683792,11265.4
uttarakhand,2020,4,tehri garhwal,562067,9389.23
uttarakhand,2020,4,almora,448847,6550.69
uttarakhand,2020,4,pithoragarh,341824,6429.6
uttarakhand,2020,4,chamoli,334855,6086.89
uttarakhand,2020,4,uttarkashi,248828,4460.88
uttarakhand,2021,1,dehradun,10341368,167142.67
uttarakhand,2021,1,haridwar,3637862,66558.48
uttarakhand,2021,1,udham singh nagar,2400713,46984.29
uttarakhand,2021,1,nainital,1656353,32677.11
uttarakhand,2021,1,pauri garhwal,637099,10987.92
uttarakhand,2021,1,tehri garhwal,497527,9278.2
uttarakhand,2021,1,almora,315595,5672.84
uttarakhand,2021,1,pithoragarh,261250,5601.58
uttarakhand,2021,1,chamoli,251971,5349.3
uttarakhand,2021,1,uttarkashi,199972,4199.34
uttarakhand,2021,2,dehradun,11452915,188417.55
uttarakhand,2021,2,haridwar,4083950,72062.83
uttarakhand,2021,2,udham singh nagar,2949644,53327.16
uttarakhand,2021,2,nainital,2022948,36668.64
uttarakhand,2021,2,pauri garhwal,772232,12843.32
uttarakhand,2021,2,tehri garhwal,611946,10019.0
uttarakhand,2021,2,almora,516291,8136.84
uttarakhand,2021,2,pithoragarh,373518,7066.34
uttarakhand,2021,2,chamoli,335548,5929.62
uttarakhand,2021,2,uttarkashi,272386,4933.13
uttarakhand,2021,3,dehradun,15063442,229907.01
uttarakhand,2021,3,haridwar,5509173,89893.14
uttarakhand,2021,3,udham singh nagar,3972342,68452.82
uttarakhand,2021,3,nainital,2632707,46471.18
uttarakhand,2021,3,pauri garhwal,969356,15949.49
uttarakhand,2021,3,tehri garhwal,719519,12434.24
uttarakhand,2021,3,almora,518423,9123.91
uttarakhand,2021,3,pithoragarh,405020,8182.35
uttarakhand,2021,3,chamoli,352899,7382.68
uttarakhand,2021,3,uttarkashi,280090,5649.36
uttarakhand,2021,4,dehradun,20099531,306160.01
uttarakhand,2021,4,haridwar,7030490,114904.58
uttarakhand,2021,4,udham singh nagar,5131031,90414.81
uttarakhand,2021,4,nainital,3236410,58124.51
uttarakhand,2021,4,pauri garhwal,1252707,20872.58
uttarakhand,2021,4,tehri garhwal,906949,16044.63
uttarakhand,2021,4,almora,621457,11574.26
uttarakhand,2021,4,pithoragarh,493686,10476.96
uttarakhand,2021,4,chamoli,444044,9356.8
uttarakhand,2021,4,uttarkashi,340832,6997.64
uttarakhand,2022,1,dehradun,22257700,331236.36
uttarakhand,2022,1,haridwar,7982968,127391.42
uttarakhand,2022,1,udham singh nagar,5878926,100094.46
uttarakhand,2022,1,nainital,3419287,59737.53
uttarakhand,2022,1,pauri garhwal,1340407,21602.06
uttarakhand,2022,1,tehri garhwal,948064,16014.36
uttarakhand,2022,1,almora,615373,11148.1
uttarakhand,2022,1,pithoragarh,513359,10770.71
uttarakhand,2022,1,chamoli,447942,9082.68
uttarakhand,2022,1,uttarkashi,354038,6901.02
uttarakhand,2022,2,dehradun,28405360,400810.74
uttarakhand,2022,2,haridwar,10586018,161285.92
uttarakhand,2022,2,udham singh nagar,7173658,115169.01
uttarakhand,2022,2,nainital,4229607,69572.76
uttarakhand,2022,2,pauri garhwal,1914947,29469.33
uttarakhand,2022,2,tehri garhwal,1595144,25516.88
uttarakhand,2022,2,almora,917436,14705.49
uttarakhand,2022,2,pithoragarh,744947,13702.81
uttarakhand,2022,2,chamoli,724863,14563.05
uttarakhand,2022,2,rudraprayag,555674,13431.92
uttarakhand,2022,3,dehradun,31286908,434218.9
uttarakhand,2022,3,haridwar,12207906,174698.69
uttarakhand,2022,3,udham singh nagar,8359056,126059.74
uttarakhand,2022,3,nainital,4918426,75042.29
uttarakhand,2022,3,pauri garhwal,1692144,24629.48
uttarakhand,2022,3,tehri garhwal,1282593,19144.07
uttarakhand,2022,3,almora,862733,13336.34
uttarakhand,2022,3,pithoragarh,824882,13863.97
uttarakhand,2022,3,chamoli,759073,13570.44
uttarakhand,2022,3,uttarkashi,574366,10204.16
uttarakhand,2022,4,dehradun,40807331,586122.13
uttarakhand,2022,4,haridwar,13503692,199122.47
uttarakhand,2022,4,udham singh nagar,10333475,160943.59
uttarakhand,2022,4,nainital,5012268,76978.83
uttarakhand,2022,4,pauri garhwal,1993213,29304.88
uttarakhand,2022,4,tehri garhwal,1406965,20666.54
uttarakhand,2022,4,chamoli,1117730,18809.34
uttarakhand,2022,4,almora,1009910,15710.73
uttarakhand,2022,4,pithoragarh,920523,14819.32
uttarakhand,2022,4,uttarkashi,539699,9164.48
uttarakhand,2023,1,dehradun,28447368,339163.86
uttarakhand,2023,1,haridwar,18798046,265005.44
uttarakhand,2023,1,udham singh nagar,13978521,205426.85
uttarakhand,2023,1,nainital,6645871,95319.1
uttarakhand,2023,1,pauri garhwal,2750629,37344.79
uttarakhand,2023,1,tehri garhwal,2246608,30742.45
uttarakhand,2023,1,almora,1388916,20287.61
uttarakhand,2023,1,pithoragarh,1284719,18920.56
uttarakhand,2023,1,chamoli,1029945,16093.82
uttarakhand,2023,1,uttarkashi,839385,13296.18
uttarakhand,2023,2,dehradun,34692859,402610.74
uttarakhand,2023,2,haridwar,24260673,323273.06
uttarakhand,2023,2,udham singh nagar,16932356,225881.15
uttarakhand,2023,2,nainital,8645252,119411.54
uttarakhand,2023,2,pauri garhwal,4018333,53353.55
uttarakhand,2023,2,tehri garhwal,3701650,50400.9
uttarakhand,2023,2,almora,2020325,27863.65
uttarakhand,2023,2,chamoli,1825969,29835.45
uttarakhand,2023,2,rudraprayag,1800936,34855.53
uttarakhand,2023,2,pithoragarh,1742817,24685.96
uttarakhand,2023,3,dehradun,36594851,406031.7
uttarakhand,2023,3,haridwar,26611336,324552.99
uttarakhand,2023,3,udham singh nagar,18606679,234275.2
uttarakhand,2023,3,nainital,8620296,110352.63
uttarakhand,2023,3,pauri garhwal,3468288,42095.99
uttarakhand,2023,3,tehri garhwal,2946977,36851.85
uttarakhand,2023,3,almora,1840191,24754.68
uttarakhand,2023,3,pithoragarh,1640048,23305.14
uttarakhand,2023,3,chamoli,1628923,23111.7
uttarakhand,2023,3,rudraprayag,1476972,21393.38
uttarakhand,2023,4,dehradun,39924330,455279.71
uttarakhand,2023,4,haridwar,28637960,367361.78
uttarakhand,2023,4,udham singh nagar,21410120,280689.33
uttarakhand,2023,4,nainital,10021918,130928.85
uttarakhand,2023,4,pauri garhwal,4056147,51171.31
uttarakhand,2023,4,tehri garhwal,3390834,42963.73
uttarakhand,2023,4,almora,2132117,28803.51
uttarakhand,2023,4,pithoragarh,1905720,26797.9
uttarakhand,2023,4,chamoli,1829681,26413.61
uttarakhand,2023,4,rudraprayag,1556978,24455.83
uttarakhand,2024,1,dehradun,40726888,453152.49
uttarakhand,2024,1,haridwar,31584263,394763.73
uttarakhand,2024,1,udham singh nagar,23428419,302668.01
uttarakhand,2024,1,nainital,10078090,128895.43
uttarakhand,2024,1,pauri garhwal,4041114,49142.23
uttarakhand,2024,1,tehri garhwal,3318263,40744.19
uttarakhand,2024,1,almora,2098477,27623.96
uttarakhand,2024,1,pithoragarh,2010259,26050.22
uttarakhand,2024,1,chamoli,1575954,20896.73
uttarakhand,2024,1,uttarkashi,1273114,17181.48
uttarakhand,2024,2,dehradun,50001086,525102.98
uttarakhand,2024,2,haridwar,40518491,460820.97
uttarakhand,2024,2,udham singh nagar,28220356,325414.73
uttarakhand,2024,2,nainital,13535672,159992.89
uttarakhand,2024,2,pauri garhwal,5762982,66396.23
uttarakhand,2024,2,tehri garhwal,5352520,63287.15
uttarakhand,2024,2,almora,2914301,35814.16
uttarakhand,2024,2,pithoragarh,2689259,33152.81
uttarakhand,2024,2,chamoli,2560338,35561.9
uttarakhand,2024,2,rudraprayag,2376255,38623.89
west-bengal,2018,1,birbhum,2125816,25204.86
west-bengal,2018,1,kolkata,2043129,27533.48
west-bengal,2018,1,north twenty four parganas,1235602,12829.79
west-bengal,2018,1,murshidabad,833479,4210.69
west-bengal,2018,1,nadia,549427,3078.4
west-bengal,2018,1,purba medinipur,516243,3805.34
west-bengal,2018,1,maldah,491756,2836.25
west-bengal,2018,1,south twenty four parganas,421793,3492.06
west-bengal,2018,1,paschim medinipur,419331,2864.83
west-bengal,2018,1,purba bardhaman,396998,2123.56
west-bengal,2018,2,birbhum,2775489,39889.31
west-bengal,2018,2,kolkata,2501448,41098.22
west-bengal,2018,2,north twenty four parganas,2119664,25093.79
west-bengal,2018,2,murshidabad,1290440,8495.18
west-bengal,2018,2,nadia,972818,6332.03
west-bengal,2018,2,purba medinipur,850189,7514.27
west-bengal,2018,2,bankura,747564,3077.25
west-bengal,2018,2,purba bardhaman,738207,4210.73
west-bengal,2018,2,south twenty four parganas,727105,6725.91
west-bengal,2018,2,maldah,697698,5931.38
west-bengal,2018,3,birbhum,6066238,61306.27
west-bengal,2018,3,bankura,5179457,24641.93
west-bengal,2018,3,north twenty four parganas,4856114,45459.03
west-bengal,2018,3,kolkata,4733562,62636.52
west-bengal,2018,3,murshidabad,4125695,26575.69
west-bengal,2018,3,purba bardhaman,3594299,19395.8
west-bengal,2018,3,nadia,3491909,21409.4
west-bengal,2018,3,paschim bardhaman,2874238,18478.06
west-bengal,2018,3,purba medinipur,2641955,20043.02
west-bengal,2018,3,purulia,2634127,12556.75
west-bengal,2018,4,kolkata,5401244,85020.95
west-bengal,2018,4,birbhum,4639212,66051.51
west-bengal,2018,4,north twenty four parganas,4412163,51064.79
west-bengal,2018,4,murshidabad,2771908,20738.21
west-bengal,2018,4,hooghly,2105799,16207.46
west-bengal,2018,4,south twenty four parganas,1839620,16747.48
west-bengal,2018,4,bankura,1674744,8305.8
west-bengal,2018,4,paschim medinipur,1645590,15400.9
west-bengal,2018,4,purba medinipur,1603344,19628.77
west-bengal,2018,4,nadia,1602207,14830.7
west-bengal,2019,1,kolkata,9807639,123329.44
west-bengal,2019,1,north twenty four parganas,6016538,62344.16
west-bengal,2019,1,birbhum,5081745,60636.27
west-bengal,2019,1,murshidabad,2701331,24353.41
west-bengal,2019,1,purba bardhaman,2576757,21022.77
west-bengal,2019,1,hooghly,2488635,20456.44
west-bengal,2019,1,south twenty four parganas,2381496,22073.53
west-bengal,2019,1,purba medinipur,2175167,24261.38
west-bengal,2019,1,paschim medinipur,2056170,19768.07
west-bengal,2019,1,nadia,1878230,16747.23
west-bengal,2019,2,kolkata,13259522,172608.49
west-bengal,2019,2,north twenty four parganas,6157371,71972.24
west-bengal,2019,2,purba bardhaman,4174535,43759.01
west-bengal,2019,2,hooghly,2379459,24423.37
west-bengal,2019,2,murshidabad,2301748,27444.61
west-bengal,2019,2,paschim bardhaman,2145729,25573.85
west-bengal,2019,2,south twenty four parganas,2092814,24371.95
west-bengal,2019,2,purba medinipur,1850677,24399.97
west-bengal,2019,2,howrah,1740780,21866.84
west-bengal,2019,2,nadia,1702468,19963.01
west-bengal,2019,3,kolkata,16306691,214512.02
west-bengal,2019,3,north twenty four parganas,8854937,93518.12
west-bengal,2019,3,purba bardhaman,5809301,53575.82
west-bengal,2019,3,murshidabad,4494100,34741.58
west-bengal,2019,3,hooghly,3690825,30884.41
west-bengal,2019,3,paschim bardhaman,3088578,31797.74
west-bengal,2019,3,south twenty four parganas,2784616,29807.43
