State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
andhra-pradesh,2024,1,515001,15780104,247930.22
andhra-pradesh,2024,1,530016,15216493,231016.94
andhra-pradesh,2024,1,518002,13579522,217085.22
andhra-pradesh,2024,1,520010,13437224,220235.79
andhra-pradesh,2024,1,516001,13395301,250363.29
andhra-pradesh,2024,1,520007,11732309,196025.88
andhra-pradesh,2024,1,520011,11686035,180517.23
andhra-pradesh,2024,1,530026,11146646,171840.45
andhra-pradesh,2024,2,517501,23986953,335561.7
andhra-pradesh,2024,2,517507,22868631,345585.91
andhra-pradesh,2024,2,515001,17089815,264539.49
andhra-pradesh,2024,2,530016,16743937,239998.27
andhra-pradesh,2024,2,518002,14494864,225619.31
andhra-pradesh,2024,2,520010,14454346,225171.8
andhra-pradesh,2024,2,516001,14399825,258368.18
andhra-pradesh,2024,2,520007,12924908,207694.99
andhra-pradesh,2024,2,520011,12694074,187928.93
andhra-pradesh,2024,2,530026,12240656,178163.17
arunachal-pradesh,2018,1,791110,4253,86.05
arunachal-pradesh,2018,1,791111,4207,98.41
arunachal-pradesh,2018,1,791102,3286,56.72
arunachal-pradesh,2018,1,790116,2704,44.57
arunachal-pradesh,2018,1,790104,2114,45.79
arunachal-pradesh,2018,1,791109,2112,31.38
arunachal-pradesh,2018,1,792131,2097,36.67
arunachal-pradesh,2018,1,791001,2041,50.2
arunachal-pradesh,2018,1,791113,1955,64.93
arunachal-pradesh,2018,1,792001,1865,26.38
arunachal-pradesh,2018,2,791110,7878,198.95
arunachal-pradesh,2018,2,791111,7239,203.03
arunachal-pradesh,2018,2,791102,6046,111.16
arunachal-pradesh,2018,2,790116,4689,111.1
arunachal-pradesh,2018,2,790104,4436,107.58
arunachal-pradesh,2018,2,792131,4342,97.88
arunachal-pradesh,2018,2,791113,4159,103.55
arunachal-pradesh,2018,2,792103,3885,103.33
arunachal-pradesh,2018,2,792102,3638,137.33
arunachal-pradesh,2018,2,791109,3486,89.01
arunachal-pradesh,2018,3,791110,13489,285.78
arunachal-pradesh,2018,3,791111,10508,337.67
arunachal-pradesh,2018,3,791102,9777,188.69
arunachal-pradesh,2018,3,791109,8636,146.23
arunachal-pradesh,2018,3,790116,6870,199.35
arunachal-pradesh,2018,3,792103,6672,162.04
arunachal-pradesh,2018,3,790104,6434,182.13
arunachal-pradesh,2018,3,792001,6307,163.3
arunachal-pradesh,2018,3,791113,6191,146.57
arunachal-pradesh,2018,3,792102,5120,161.32
arunachal-pradesh,2018,4,791110,18305,507.71
arunachal-pradesh,2018,4,791111,14891,505.79
arunachal-pradesh,2018,4,791102,11990,285.54
arunachal-pradesh,2018,4,790116,10791,425.61
arunachal-pradesh,2018,4,792103,8743,238.42
arunachal-pradesh,2018,4,790104,8727,287.1
arunachal-pradesh,2018,4,791113,8156,197.85
arunachal-pradesh,2018,4,791109,7660,178.51
arunachal-pradesh,2018,4,792001,7520,189.89
arunachal-pradesh,2018,4,792102,6597,211.89
arunachal-pradesh,2019,1,791110,21769,563.05
arunachal-pradesh,2019,1,791111,18706,574.65
arunachal-pradesh,2019,1,791102,14504,351.29
arunachal-pradesh,2019,1,790116,13724,444.1
arunachal-pradesh,2019,1,791109,11691,246.69
arunachal-pradesh,2019,1,791113,10893,289.01
arunachal-pradesh,2019,1,790104,10231,298.99
arunachal-pradesh,2019,1,792103,10190,288.42
arunachal-pradesh,2019,1,792001,9575,247.97
arunachal-pradesh,2019,1,790101,9149,265.01
arunachal-pradesh,2019,2,791110,28827,805.01
arunachal-pradesh,2019,2,791111,24040,777.42
arunachal-pradesh,2019,2,791102,14906,386.59
arunachal-pradesh,2019,2,790116,13929,481.21
arunachal-pradesh,2019,2,791113,12970,376.36
arunachal-pradesh,2019,2,790104,12562,433.92
arunachal-pradesh,2019,2,791109,12214,282.28
arunachal-pradesh,2019,2,792001,11232,297.78
arunachal-pradesh,2019,2,792103,11076,304.43
arunachal-pradesh,2019,2,790101,10926,363.02
arunachal-pradesh,2019,3,791110,38560,1041.52
arunachal-pradesh,2019,3,791111,32844,925.22
arunachal-pradesh,2019,3,791102,20744,502.22
arunachal-pradesh,2019,3,791113,19591,491.74
arunachal-pradesh,2019,3,790116,19201,534.54
arunachal-pradesh,2019,3,790104,18759,577.42
arunachal-pradesh,2019,3,792103,17253,383.1
arunachal-pradesh,2019,3,790101,15882,431.99
arunachal-pradesh,2019,3,792001,15645,350.2
arunachal-pradesh,2019,3,791109,14867,292.87
arunachal-pradesh,2019,4,791110,46210,1351.66
arunachal-pradesh,2019,4,791111,38960,1097.8
arunachal-pradesh,2019,4,791113,25720,670.44
arunachal-pradesh,2019,4,791102,25493,641.73
arunachal-pradesh,2019,4,790104,23418,711.37
arunachal-pradesh,2019,4,792103,22297,459.5
arunachal-pradesh,2019,4,790101,22263,697.16
arunachal-pradesh,2019,4,790116,21777,623.83
arunachal-pradesh,2019,4,792001,18262,416.38
arunachal-pradesh,2019,4,791109,17833,331.59
arunachal-pradesh,2020,1,791110,53858,1341.65
arunachal-pradesh,2020,1,791111,44651,1185.92
arunachal-pradesh,2020,1,791113,40087,1143.73
arunachal-pradesh,2020,1,791102,30846,732.01
arunachal-pradesh,2020,1,792103,27462,650.03
arunachal-pradesh,2020,1,790116,25027,682.79
arunachal-pradesh,2020,1,790104,24414,662.78
arunachal-pradesh,2020,1,792001,23370,552.56
arunachal-pradesh,2020,1,791001,22588,545.19
arunachal-pradesh,2020,1,791109,22374,436.8
arunachal-pradesh,2020,2,791110,66660,1614.87
arunachal-pradesh,2020,2,791111,58840,1433.08
arunachal-pradesh,2020,2,791102,50996,975.81
arunachal-pradesh,2020,2,791113,49710,1280.06
arunachal-pradesh,2020,2,792103,39797,839.36
arunachal-pradesh,2020,2,791001,38760,845.98
arunachal-pradesh,2020,2,790104,34466,944.85
arunachal-pradesh,2020,2,792001,33392,724.99
arunachal-pradesh,2020,2,790116,28051,698.83
arunachal-pradesh,2020,2,790101,27329,805.98
arunachal-pradesh,2020,3,791113,85276,2864.35
arunachal-pradesh,2020,3,791110,83578,2241.2
arunachal-pradesh,2020,3,791111,73373,2016.15
arunachal-pradesh,2020,3,791102,59485,1471.04
arunachal-pradesh,2020,3,792103,43165,978.56
arunachal-pradesh,2020,3,790104,42704,1405.25
arunachal-pradesh,2020,3,792001,40143,984.3
arunachal-pradesh,2020,3,791001,39931,1050.26
arunachal-pradesh,2020,3,790116,34849,1068.3
arunachal-pradesh,2020,3,790101,31126,1063.24
arunachal-pradesh,2020,4,791110,115682,3552.43
arunachal-pradesh,2020,4,791113,100879,3408.94
arunachal-pradesh,2020,4,791111,96702,2828.34
arunachal-pradesh,2020,4,791102,74774,2023.92
arunachal-pradesh,2020,4,792103,53234,1325.62
arunachal-pradesh,2020,4,791001,51950,1446.02
arunachal-pradesh,2020,4,792001,51529,1238.14
arunachal-pradesh,2020,4,790104,51050,1821.76
arunachal-pradesh,2020,4,790116,40492,1207.19
arunachal-pradesh,2020,4,790101,36197,1188.62
arunachal-pradesh,2021,1,791113,127025,3949.59
arunachal-pradesh,2021,1,791110,119184,4045.02
arunachal-pradesh,2021,1,791111,89356,3070.15
arunachal-pradesh,2021,1,791102,68000,2114.32
arunachal-pradesh,2021,1,792103,53040,1411.57
arunachal-pradesh,2021,1,791001,50407,1640.65
arunachal-pradesh,2021,1,792001,48954,1306.24
arunachal-pradesh,2021,1,790104,39581,1513.13
arunachal-pradesh,2021,1,791109,39332,1284.0
arunachal-pradesh,2021,1,790116,38205,1151.58
arunachal-pradesh,2021,2,791113,170268,4321.97
arunachal-pradesh,2021,2,791110,160245,4499.84
arunachal-pradesh,2021,2,791111,122368,3339.75
arunachal-pradesh,2021,2,791102,87524,2356.78
arunachal-pradesh,2021,2,792103,76949,1793.43
arunachal-pradesh,2021,2,791001,68927,2145.51
arunachal-pradesh,2021,2,792001,64602,1460.47
arunachal-pradesh,2021,2,790104,52742,1846.53
arunachal-pradesh,2021,2,790116,52323,1456.25
arunachal-pradesh,2021,2,790101,48726,1576.22
arunachal-pradesh,2021,3,791113,225427,5829.65
arunachal-pradesh,2021,3,791110,207417,6031.66
arunachal-pradesh,2021,3,791111,153845,4420.67
arunachal-pradesh,2021,3,791102,105715,2961.66
arunachal-pradesh,2021,3,792103,88032,1942.45
arunachal-pradesh,2021,3,792001,80894,1804.87
arunachal-pradesh,2021,3,791001,77128,2597.94
arunachal-pradesh,2021,3,790116,66461,1979.47
arunachal-pradesh,2021,3,790104,65008,2610.69
arunachal-pradesh,2021,3,790101,61516,2208.04
arunachal-pradesh,2021,4,791113,279958,6850.94
arunachal-pradesh,2021,4,791110,258928,7183.87
arunachal-pradesh,2021,4,791111,206496,5578.47
arunachal-pradesh,2021,4,791102,134017,3687.03
arunachal-pradesh,2021,4,792103,115871,2380.39
arunachal-pradesh,2021,4,792001,101771,2203.59
arunachal-pradesh,2021,4,791001,93449,3178.87
arunachal-pradesh,2021,4,791109,84621,2185.99
arunachal-pradesh,2021,4,790116,81804,2358.7
arunachal-pradesh,2021,4,790101,77658,2694.39
arunachal-pradesh,2022,1,791113,336780,8193.63
arunachal-pradesh,2022,1,791110,332485,8531.73
arunachal-pradesh,2022,1,791111,262617,6581.5
arunachal-pradesh,2022,1,791102,159945,4170.52
arunachal-pradesh,2022,1,792103,129210,2774.78
arunachal-pradesh,2022,1,792001,121068,2651.9
arunachal-pradesh,2022,1,791109,111918,2542.66
arunachal-pradesh,2022,1,791001,105769,3643.96
arunachal-pradesh,2022,1,792110,84017,2382.0
arunachal-pradesh,2022,1,790116,82546,2217.09
arunachal-pradesh,2022,2,791110,449672,10631.45
arunachal-pradesh,2022,2,791111,365813,8251.72
arunachal-pradesh,2022,2,791113,293972,6363.87
arunachal-pradesh,2022,2,791102,202400,5069.76
arunachal-pradesh,2022,2,792103,171123,3285.9
arunachal-pradesh,2022,2,792001,168260,3476.53
arunachal-pradesh,2022,2,791109,160963,3289.24
arunachal-pradesh,2022,2,791001,138781,4294.15
arunachal-pradesh,2022,2,792110,104904,2744.82
arunachal-pradesh,2022,2,790116,104888,2646.39
arunachal-pradesh,2022,3,791110,493396,9895.12
arunachal-pradesh,2022,3,791111,430374,8597.85
arunachal-pradesh,2022,3,791113,350164,6593.15
arunachal-pradesh,2022,3,791102,223033,5027.04
arunachal-pradesh,2022,3,792001,177984,3129.06
arunachal-pradesh,2022,3,791109,171234,3048.61
arunachal-pradesh,2022,3,792103,168900,3022.19
arunachal-pradesh,2022,3,791001,156417,4573.11
arunachal-pradesh,2022,3,791112,122875,2081.03
arunachal-pradesh,2022,3,790116,119024,2739.46
arunachal-pradesh,2022,4,791110,579246,10656.9
arunachal-pradesh,2022,4,791111,486688,8763.49
arunachal-pradesh,2022,4,791113,386008,6547.37
arunachal-pradesh,2022,4,791102,261421,5450.42
arunachal-pradesh,2022,4,792103,210161,3433.8
arunachal-pradesh,2022,4,792001,208541,3337.09
arunachal-pradesh,2022,4,791001,204796,5382.39
arunachal-pradesh,2022,4,791109,199942,3373.68
arunachal-pradesh,2022,4,791112,153846,2331.73
arunachal-pradesh,2022,4,791120,140090,3394.56
arunachal-pradesh,2023,1,791110,1008590,18656.33
arunachal-pradesh,2023,1,791111,831426,14773.32
arunachal-pradesh,2023,1,791113,649989,11215.6
arunachal-pradesh,2023,1,791102,447995,9034.35
arunachal-pradesh,2023,1,791001,366870,8897.79
arunachal-pradesh,2023,1,792103,365583,6014.23
arunachal-pradesh,2023,1,792001,362357,5960.16
arunachal-pradesh,2023,1,791109,346011,5987.33
arunachal-pradesh,2023,1,791112,271249,4205.86
arunachal-pradesh,2023,1,792110,257655,5415.16
arunachal-pradesh,2023,2,791110,1284096,22500.47
arunachal-pradesh,2023,2,791111,1052500,18032.12
arunachal-pradesh,2023,2,791113,876188,13855.92
arunachal-pradesh,2023,2,791102,562332,10442.63
arunachal-pradesh,2023,2,791001,513980,11339.82
arunachal-pradesh,2023,2,792103,457250,7267.08
arunachal-pradesh,2023,2,792001,438532,6449.16
arunachal-pradesh,2023,2,791109,427364,7176.97
arunachal-pradesh,2023,2,791112,345029,4950.19
arunachal-pradesh,2023,2,791120,332910,6806.2
arunachal-pradesh,2023,3,791110,1661134,23650.87
arunachal-pradesh,2023,3,791111,1363251,20206.37
arunachal-pradesh,2023,3,791113,1115065,14471.4
arunachal-pradesh,2023,3,791102,662599,10998.3
arunachal-pradesh,2023,3,791001,635902,12141.7
arunachal-pradesh,2023,3,791109,538935,7506.2
arunachal-pradesh,2023,3,792001,516124,6797.41
arunachal-pradesh,2023,3,792103,505774,6871.12
arunachal-pradesh,2023,3,791120,463102,8025.43
arunachal-pradesh,2023,3,791112,419810,5200.25
arunachal-pradesh,2023,4,791110,1837445,26692.24
arunachal-pradesh,2023,4,791111,1463009,21583.11
arunachal-pradesh,2023,4,791113,1226209,15869.09
arunachal-pradesh,2023,4,791001,779414,14662.59
arunachal-pradesh,2023,4,791102,778294,12785.24
arunachal-pradesh,2023,4,791109,579758,7997.04
arunachal-pradesh,2023,4,792001,575462,7653.57
arunachal-pradesh,2023,4,792103,571430,8229.38
arunachal-pradesh,2023,4,791120,531436,9283.37
arunachal-pradesh,2023,4,791112,472443,5979.26
arunachal-pradesh,2024,1,791110,2082578,29597.03
arunachal-pradesh,2024,1,791111,1584307,22531.96
arunachal-pradesh,2024,1,791113,1354732,17406.29
arunachal-pradesh,2024,1,791001,902992,16228.49
arunachal-pradesh,2024,1,791102,877547,13856.93
arunachal-pradesh,2024,1,791109,657657,8910.35
arunachal-pradesh,2024,1,792103,648398,9070.49
arunachal-pradesh,2024,1,792001,624124,8552.84
arunachal-pradesh,2024,1,791120,584351,9612.18
arunachal-pradesh,2024,1,792110,539989,9018.13
arunachal-pradesh,2024,2,791110,2421408,33204.42
arunachal-pradesh,2024,2,791111,1796116,25098.97
arunachal-pradesh,2024,2,791113,1611385,20316.87
arunachal-pradesh,2024,2,791001,1102800,19575.21
arunachal-pradesh,2024,2,791102,1063604,16135.0
arunachal-pradesh,2024,2,791109,760225,9931.11
arunachal-pradesh,2024,2,792103,759902,10200.44
arunachal-pradesh,2024,2,792001,738333,9404.66
arunachal-pradesh,2024,2,791120,665100,10356.43
arunachal-pradesh,2024,2,791112,621966,7515.58
assam,2018,1,782127,36278,556.85
assam,2018,1,782126,19015,295.32
assam,2018,1,781010,17827,175.38
assam,2018,1,781032,12544,163.45
assam,2018,1,781039,12320,116.75
assam,2018,1,781022,11160,213.94
assam,2018,1,781001,10964,142.12
assam,2018,1,781005,9017,112.27
assam,2018,1,781038,8676,134.58
assam,2018,1,782123,8395,90.21
assam,2018,2,782127,48384,1161.7
assam,2018,2,781010,28765,345.43
assam,2018,2,781032,23020,370.7
assam,2018,2,782126,21573,437.7
assam,2018,2,781022,18670,421.56
assam,2018,2,781001,16484,283.03
assam,2018,2,781039,16265,163.02
assam,2018,2,781038,14557,278.45
assam,2018,2,781308,13501,144.12
assam,2018,2,782123,13067,124.34
assam,2018,3,781010,53744,631.13
assam,2018,3,782127,34599,820.31
assam,2018,3,781032,33634,647.06
assam,2018,3,781022,28483,651.65
assam,2018,3,781001,23772,466.41
assam,2018,3,781039,23417,247.95
assam,2018,3,781038,20581,410.03
assam,2018,3,783380,20313,313.77
assam,2018,3,781308,20256,365.91
assam,2018,3,781136,20134,245.05
assam,2018,4,782123,191097,403.66
assam,2018,4,782127,59167,559.9
assam,2018,4,781032,51149,987.62
assam,2018,4,782003,48402,334.51
assam,2018,4,781022,44539,1044.01
assam,2018,4,781010,43288,776.16
assam,2018,4,782126,38675,318.63
assam,2018,4,781001,35778,728.37
assam,2018,4,781319,34279,452.4
assam,2018,4,781038,31676,624.9
assam,2019,1,781010,503839,10781.25
assam,2019,1,781032,62258,1201.22
assam,2019,1,781039,57692,410.45
assam,2019,1,781022,55124,1199.78
assam,2019,1,782123,46667,418.97
assam,2019,1,781001,43515,898.13
assam,2019,1,782127,42671,517.69
assam,2019,1,781136,42533,615.84
assam,2019,1,781038,39406,763.6
assam,2019,1,781314,32414,452.66
assam,2019,2,781010,1651072,34009.67
assam,2019,2,781032,67144,1361.59
assam,2019,2,781039,61117,411.22
assam,2019,2,781022,56840,1335.64
assam,2019,2,781001,45316,994.4
assam,2019,2,781038,40783,853.45
assam,2019,2,781011,35256,713.72
assam,2019,2,781028,35051,886.23
assam,2019,2,781019,34614,717.77
assam,2019,2,785001,34411,681.14
assam,2019,3,781010,1013793,39580.05
assam,2019,3,781032,94854,1709.17
assam,2019,3,781022,79856,1587.79
assam,2019,3,781039,76010,537.29
assam,2019,3,781001,62282,1245.9
assam,2019,3,781038,58487,1135.39
assam,2019,3,781019,51280,926.82
assam,2019,3,781011,49702,926.74
assam,2019,3,781028,49020,1095.65
assam,2019,3,781005,48872,885.06
assam,2019,4,781010,1082582,42553.54
assam,2019,4,781009,168681,6096.56
assam,2019,4,781032,100676,1854.06
assam,2019,4,781039,93370,613.92
assam,2019,4,781022,87774,1835.66
assam,2019,4,781001,68636,1470.64
assam,2019,4,781038,64729,1291.72
assam,2019,4,781011,55522,1089.44
assam,2019,4,781028,54001,1222.96
assam,2019,4,781019,53185,968.03
assam,2020,1,781009,1780036,71740.86
assam,2020,1,781032,118710,2143.32
assam,2020,1,781039,112344,715.77
assam,2020,1,781022,107942,2300.74
assam,2020,1,781001,79047,1689.8
assam,2020,1,781038,77757,1517.6
assam,2020,1,781028,67504,1560.19
assam,2020,1,781011,66187,1336.55
assam,2020,1,781019,62192,1129.3
assam,2020,1,781005,57925,1132.65
assam,2020,2,781009,1192185,47785.68
assam,2020,2,781032,98935,1667.64
assam,2020,2,781022,89467,1794.01
assam,2020,2,783380,73336,1196.26
assam,2020,2,781038,71811,1238.06
assam,2020,2,781028,64789,1398.74
assam,2020,2,781011,63697,1112.55
assam,2020,2,786001,60266,1160.13
assam,2020,2,782435,59364,953.26
assam,2020,2,781001,59124,1229.9
assam,2020,3,781009,2659242,100137.49
assam,2020,3,781032,118055,2324.21
assam,2020,3,786001,116668,3383.98
assam,2020,3,781022,112568,2490.91
assam,2020,3,781038,88704,1796.15
assam,2020,3,783380,80101,1783.7
assam,2020,3,781028,79450,1958.9
assam,2020,3,781001,74329,1718.93
assam,2020,3,781011,72486,1436.47
assam,2020,3,781012,69823,1569.46
assam,2020,4,781009,2706533,102809.92
assam,2020,4,781032,208338,4231.33
assam,2020,4,781022,191909,4483.88
assam,2020,4,781001,146326,3617.3
assam,2020,4,781038,141467,3052.87
assam,2020,4,786001,136686,3998.92
assam,2020,4,781028,124055,3352.54
assam,2020,4,781011,115652,2753.8
assam,2020,4,781019,109902,2245.42
assam,2020,4,781005,107715,2281.91
assam,2021,1,781009,6524270,174282.33
assam,2021,1,786001,223886,5964.05
assam,2021,1,781022,220209,5326.77
assam,2021,1,781032,219173,4544.25
assam,2021,1,781001,164447,4159.51
assam,2021,1,781038,147267,3391.25
assam,2021,1,781028,134378,3798.37
assam,2021,1,781039,121609,1252.3
assam,2021,1,781011,118996,2983.65
assam,2021,1,781019,115698,2442.19
assam,2021,2,781009,9152474,206652.73
assam,2021,2,786001,301912,7123.93
assam,2021,2,781032,214544,4266.49
assam,2021,2,781022,210224,4851.26
assam,2021,2,781038,156202,3291.32
assam,2021,2,781028,141496,3761.62
assam,2021,2,781319,141071,3801.8
assam,2021,2,781001,140945,3442.53
assam,2021,2,783330,140014,4366.51
assam,2021,2,781039,138550,1319.28
assam,2021,3,781009,12729978,274640.32
assam,2021,3,786001,427258,9679.76
assam,2021,3,781032,317420,6111.62
assam,2021,3,781022,306809,6404.24
assam,2021,3,781038,228604,4642.34
assam,2021,3,781001,214826,5103.86
assam,2021,3,781028,202529,5006.53
assam,2021,3,781011,185134,4306.09
assam,2021,3,781316,184851,5020.29
assam,2021,3,781319,181532,4320.11
assam,2021,4,781009,16779607,363911.52
assam,2021,4,786001,589421,13061.49
assam,2021,4,781032,478852,8337.12
assam,2021,4,781022,476771,8759.44
assam,2021,4,781001,350899,7658.0
assam,2021,4,781038,326950,6247.53
assam,2021,4,781028,293043,6558.81
assam,2021,4,781316,285464,7895.72
assam,2021,4,781319,279718,6853.51
assam,2021,4,781019,258000,4387.03
assam,2022,1,781009,21143287,461898.27
assam,2022,1,786001,737669,15853.22
assam,2022,1,781022,642641,11055.31
assam,2022,1,781032,607413,9555.76
assam,2022,1,781001,441260,8815.19
assam,2022,1,781038,429897,7759.38
assam,2022,1,781028,382727,8173.68
assam,2022,1,781319,368895,9240.25
assam,2022,1,781316,362610,10379.47
assam,2022,1,781005,328830,5178.56
assam,2022,2,781009,27909097,542624.81
assam,2022,2,786001,1010236,19412.55
assam,2022,2,781022,811780,12591.39
assam,2022,2,781032,753818,10918.8
assam,2022,2,781001,557255,10594.37
assam,2022,2,781038,548977,9039.84
assam,2022,2,781319,492658,10980.53
assam,2022,2,781316,486936,11326.18
assam,2022,2,781028,483936,9020.89
assam,2022,2,784115,480261,9164.58
assam,2022,3,781013,23740033,434778.37
assam,2022,3,781009,4453845,84023.32
assam,2022,3,785001,1305456,21679.88
assam,2022,3,781022,917155,13210.82
assam,2022,3,781032,854723,11854.65
assam,2022,3,788151,782629,14838.69
assam,2022,3,786001,773303,13358.23
assam,2022,3,781301,672975,12893.45
assam,2022,3,784001,652030,11178.2
assam,2022,3,781001,640733,11470.7
assam,2022,4,781013,35940014,652669.42
assam,2022,4,781301,1464765,26970.08
assam,2022,4,785001,1165321,18922.13
assam,2022,4,783380,1025231,19808.25
assam,2022,4,781022,1021760,14049.07
assam,2022,4,786001,1016397,17209.62
assam,2022,4,781032,945052,12286.69
assam,2022,4,781103,813992,15372.07
assam,2022,4,781001,753829,13162.34
assam,2022,4,781038,712469,10303.63
assam,2023,1,781022,1749029,23422.8
assam,2023,1,781032,1627088,20121.06
assam,2023,1,781001,1280566,21368.66
assam,2023,1,781038,1247626,17496.7
assam,2023,1,783129,1110962,26989.38
assam,2023,1,781028,1090392,17919.08
assam,2023,1,781319,1061715,22517.68
assam,2023,1,781316,1032705,24310.5
assam,2023,1,784115,1009774,20613.31
assam,2023,1,783380,958481,18236.67
assam,2023,2,781022,2063166,25629.25
